tweet
"Beshear: ""President Trump is ignoring serious threats to our national security from Russia, who is not our friend""  https://t.co/V1RKNzZMrC"
The director of Google X has resigned following last week's New York Times report that claimed he had sexually harassed a job applicant  https://t.co/VLT1EWcQmT  https://t.co/qOe30ufN4p
"State offices in 26 FL counties will be closed Thursday and Friday due to Hurricane Matthew, Gov. Rick Scott said  https://t.co/bmW5mNREQ5  https://t.co/uO7of8cfUF"
The worker who triggered Hawaii's false ballistic missile alert has been fired  https://t.co/UM9QlYkfGC  https://t.co/8T0PrJXuNy
Prosecutors will release video that is expected to show Patriots owner Robert Kraft receiving sexual services at a Florida day spa  https://t.co/QEjaOOSy4p  https://t.co/6Y6wdScKhZ
"At least seven children are among 29 people killed after heavy rainfall triggered a landslide in northwest Kenya, authorities say  https://t.co/aszgmoqIGd  https://t.co/iDDjsh4fAe"
"Crews from multiple Missouri agencies are on the scene of a mass casualty incident involving a tourist boat, fire department says. Several people were hospitalized.  https://t.co/3LqcU9nuVv  https://t.co/fP6vqjBr7F"
"A private Gulfstream jet has been diverted to a Massachusetts airport after it blew two tires upon takeoff in New Jersey, the FAA says  https://t.co/1UBrfQsYTM  https://t.co/8QURz7TTiS"
"John Singleton, the first black filmmaker nominated for the best director Oscar for ""Boyz n the Hood,"" has died after suffering a stroke. He was 51.   https://t.co/kEUqgBHD3c  https://t.co/Xxvh3rDWt5"
At least one person dead after powerful 7.8-magnitude earthquake strikes  Ecuador.   https://t.co/1BDHz4ShUu
Kellyanne Conway clashes with CNN's Chris Cuomo over Donald Trump Jr.'s meeting with Russian lawyer  https://t.co/ajfQzLNR2q  https://t.co/sIBkKffcdC
"Death toll now at 36 in Oakland warehouse fire and expected to rise, according to authorities.  https://t.co/bI4dNBECtA  https://t.co/4oC7NkWZt8"
Four men pleaded guilty Monday in connection with a 2013 fraternity hazing death of a New York college student.  https://t.co/P1qKuMtGs0
"Trump is not under investigation, one of his lawyers told CNN, despite Trump tweeting ""I am being investigated""  https://t.co/69HrpS1ZL1  https://t.co/xWTC6l2Sod"
Beto O'Rourke says he is considering runs for president and the Senate in 2020 an he plans to decide by the end of February  https://t.co/ygJd6Aun4H  https://t.co/C9Y8HeKXx2
The Fresh Market and Target are recalling some of their salads and sandwiches due to potential listeria contamination  https://t.co/teBLS5lgtL  https://t.co/n8g8TtZs98
"Killers Richard Matt and David Sweat exploited systemic failures to plot escape, NY says.  https://t.co/4QMTuCEyEi  https://t.co/IQJggUIZgY"
"EPA chief Scott Pruitt enlisted the help of an aide to look into a potential business opportunity with Chick-fil-A, emails show  https://t.co/KmOYZInhPS  https://t.co/NXMweyIieZ"
Puerto Rico Governor Rosselló says he plans to restore power to 95% of the hurricane-ravaged island by December.  https://t.co/zJbMCmlRJX  https://t.co/DEgNUDdYBT
Pres. Obama and Sen. Tim Kaine to address #DemConvention. Watch live 📺:  https://t.co/HAhU3MmiMf #DemsInPhilly  https://t.co/Nl9Tx4qgkI
"A Turkish citizen wounded in the Christchurch, New Zealand, terror attack has died, raising the death toll from the March attack to 51  https://t.co/UUXt5hqOaH  https://t.co/BB85QQYCQc"
"A small number of ISIS detainees recently escaped from detention by US-backed forces in Syria, a US official says  https://t.co/QZalFPMyAJ  https://t.co/AoOFir6zSx"
At least 19 people have died and hundreds were injured after an earthquake hit Pakistani-controlled Kashmir  https://t.co/e1CzymudI5  https://t.co/DwGMNWzbSE
"WH to impose additional sanctions on Iranian entities in response to Iran’s ballistic missile test, sources say.  https://t.co/jthjnVbnuG"
House Democrats have subpoenaed the US ambassador to the European Union after the Trump administration blocked him from testifying to Congress today  https://t.co/PoRdz95hML  https://t.co/EViGuzhYjt
California wildfires force thousands to evacuate as the governor declares a statewide emergency  https://t.co/QeyfIW6DhQ  https://t.co/JN0jcwivIy
Japanese PM Shinzo Abe will become the country’s first leader to visit Pearl Harbor.  https://t.co/34ZIdNzwRW
The UK's speaker of the House of Commons announces the four proposed Brexit alternative options that lawmakers will vote on later today. Follow live updates:  https://t.co/mwqkO6Vt5s  https://t.co/fWDcELPGYm
Colombian President Santos announces bilateral ceasefire agreement with leftist ELN rebels effective October 1  https://t.co/JaVlHtpyoY  https://t.co/SAzutQiHxY
"8 killed, 44 hospitalized after charter bus flips on a south Texas highway, authorities say.  https://t.co/jwFTAcvwaf"
ISIS-affiliated news agency Amaq says “soldier of Islamic State” carried out London attack  https://t.co/NJjj1AuD0o  https://t.co/Oqm5WA4kxr
"President Trump and Kim Jong Un sign what Trump calls a ""a very important document, a pretty comprehensive document"" as Singapore summit comes to an end -- the exact details are still unknown  https://t.co/sILMtNifaO  https://t.co/8duemNqgvd"
"Trump blasts Cruz, Kasich for teaming up to block his path to Republican presidential nomination.  https://t.co/XPRTzH3gbM"
"2 students shot at SC elementary school sent to trauma center; teacher also shot, official says. Teen suspect held.  https://t.co/AqJfu4OB5T  https://t.co/qNxPfrnmL8"
"Magnitude 6.8 earthquake strikes off Guatemala's Pacific coast, USGS reports  https://t.co/Q2VKQi7rna  https://t.co/hGwJlNcUWD"
.@BernieSanders says he's an underdog. Follow along with coverage of the #DemTownHall:  https://t.co/Rnt5XiejcC.
"A tourist boat in Hungary has sunk with 34 people on board, including the crew, a spokesman for the tour operator says  https://t.co/MACPw4syGY  https://t.co/cI0k4mpzoW"
"Former U.N. Secretary-General Boutros Boutros-Ghali has died, U.N. spokesman says.  https://t.co/jaxkhw28c0  https://t.co/TR0TfbjY99"
A study on ex-football players who had CTE shows a link between the age they started playing and the age behavioral and cognitive problems began  https://t.co/q2KPqAfedP  https://t.co/2dYMFLsD2L
"Kosovo police say they prevented planned synchronized terror attacks, one targeting Israel's national soccer team.  https://t.co/NHIINWjfJt"
"4 people were killed when a tree fell on a home as a tornado swept through a rural Alabama community, officials said  https://t.co/MT0orYAyam  https://t.co/HTQGkIHXS0"
Dating app Grindr says it will stop sharing the HIV status of its users with other companies  https://t.co/7NtaAF6rza  https://t.co/6ZOyAKKjHo
Police dispersing competing rallies in Portland after protesters throw objects at officers.  https://t.co/spgd4pnCFp  https://t.co/Ii4E0tz0Er
A storm barreling toward the Pacific island nation of Tonga could be the most powerful to ever hit the country  https://t.co/yPu7jMF6hr
"7 dead – 1 civilian, 2 members of  security, 4 gunmen – in ongoing attack on Indian air base, officials say.  https://t.co/DmO7sTM2al"
A section of I-85 in Atlanta has collapsed in flames. Watch live:  https://t.co/6MbnTpv4jr  https://t.co/Hh3SFTTOCh
"Trump standing just feet away from NATO allies in Brussels, lectures them for not meeting financial commitments  https://t.co/8MLXsUHrd9  https://t.co/EE9xj0cwHm"
Clinton has blamed Comey for losing the election; now she's adding the NY Times and the DNC to the list  https://t.co/0imylA004f  https://t.co/83IkLO8RTH
Police believe a body found in North Carolina is a 13-year-old who was abducted outside her home three weeks ago  https://t.co/EAmeUe3s5m  https://t.co/cbBphyMVVg
"4 federal agents shot while trying to make arrest in Topeka, KS. All are expected to survive.  https://t.co/EOXXP5684k"
"Actor Brad Pitt has been cleared of wrongdoing by officials after a child abuse investigation, a source said  https://t.co/E2Wd9JR56a  https://t.co/W2MAqeVFrP"
Shooting at annual Thanksgiving flag football game leaves 2 dead.  https://t.co/T7rJQE3Hn0  https://t.co/UL3cEfuAKV
"President Trump says he didn't try to fire special counsel Robert Mueller last June, calling the latest turn in the tightening Russia probe ""fake news""  https://t.co/42p7JQdOBO  https://t.co/EVMMnqhkvC"
"BREAKING: Democrat Tony Evers will defeat incumbent Republican Gov. Scott Walker in Wisconsin, CNN projects  https://t.co/iJllsJrczq #CNNElection"
"The only facility in the world to host the Olympics, Super Bowl and Final Four has been reduced to rubble. The Georgia Dome, former home of the Atlanta Falcons was imploded today  https://t.co/fBQaPNRSND  https://t.co/Hpl2QYPMBl"
Alabama is set to execute an 83-year-old man who was convicted for a 1989 mail bombing that killed a federal judge  https://t.co/ohYB4ofZCF  https://t.co/S0usMq9aVk
"OLYMPICS: Usain Bolt wins 200m gold, staying on track for 3 golds in 3 events at 3 Olympics  https://t.co/kd8ZzQab7K  https://t.co/Tk8t6LiIsC"
"They treated him like ""road kill."" The parents of a Penn State fraternity pledge speak about son's hazing death  https://t.co/kYkMw0Jtij  https://t.co/NLQOpRtv60"
"Police officers have been shot in a standoff in Jersey City, New Jersey, and schools are on lockdown, governor says. Follow live updates.  https://t.co/2P81nMSSRB  https://t.co/Kxs5jEdRSY"
"NJ and NY bombings suspect charged with attempted murder after shootout with police, prosecutor's office says  https://t.co/gQ707Y9inm  https://t.co/lw09oHsmGu"
"Drug-resistant ""super bacteria""  detected in water off Rio de Janeiro a month before Olympics, researchers say.  https://t.co/1jcvsdlSMj"
"DREAMer Daniel Ramirez Medina will be released after 6 weeks in ICE custody, his lawyers say.  https://t.co/nROmyOwWsT  https://t.co/T0wLiXDN8n"
"More than 4,500 allegations of sexual abuse against immigrant children in US custody have been reported from 2014-2018, HHS documents reveal  https://t.co/3jzV5kukES  https://t.co/IPkuiZjwjU"
"Virginia Gov. McAuliffe is subject of FBI probe related to campaign donations, sources say.  https://t.co/LJ7qwE3nDy  https://t.co/by2qFfe1g2"
Brexit uncertainty strikes again: All major European markets end in the red. Pound slumps to a new low.  https://t.co/OJRAzcQ9jE
Town hall on gun violence with President @BarackObama on CNN at 8 p.m. ET. Watch CNNgo:  https://t.co/HAhU3MmiMf  https://t.co/eJYivf0TQf
A group of Muslim-Americans are raising money to pay for repairs for a vandalized Jewish cemetery in Missouri.  https://t.co/cTOPWwGjSB  https://t.co/MMgeRQPsOk
Federal judge grants emergency stay for citizens in transit from seven countries named in Trump's executive order.  https://t.co/wvf4DLwIBZ
Israeli state report criticizes PM Benjamin Netanyahu and military leadership for handling of 2014 Gaza war.  https://t.co/xw6cYHC4uY  https://t.co/DOHzcdCq3w
"Iran seizes a foreign oil tanker with 12 people on board, claiming it was carrying 1 million barrels of smuggled fuel.  https://t.co/ZNLfYcmvnb  https://t.co/wOUOsXuW8z"
"Florence will keep dumping rain over parts of North Carolina, with numerous rivers expected to crest at major flood stage. Follow live updates:  https://t.co/Vkc1F8xQRC  https://t.co/zRFNTjVhAX"
Trump to take questions from reporters during a joint news conference with the Lebanese prime minister. Watch CNN  https://t.co/ltOn6zeTH5  https://t.co/etKTIG1FQz
"Two holdouts blocked the jury in Bill Cosby's assault trial from convicting the comedian, report says  https://t.co/C3tZEWPFVj  https://t.co/xkt1W7Kipz"
UCLA police confirm two dead in campus shooting  https://t.co/2CsmynqMyA  https://t.co/tSl8PjJYcC
"Nine injured during protest outside Turkish embassy as Trump met with Erdogan, DC emergency responders say  https://t.co/JxfRsaSoFG"
"Death toll climbs to 413 in Ecuador earthquake, officials say; international aid pours in.  https://t.co/Evi7rEw32w  https://t.co/jmpzYnY0hw"
"Michael Flynn asks federal judge to spare him from prison time, saying his cooperation with Robert Mueller's investigation ""was not grudging or delayed""  https://t.co/NZemi2xk0R  https://t.co/EqYRMewkrH"
Austria's far-right Vice Chancellor Heinz-Christian Strache resigns over allegations of corruption  https://t.co/ms3htEMkWe  https://t.co/qWX8CcCcz6
"Standup comedian and actor Kevin Meaney, who made numerous appearances on late-night TV, has died, his agent said.  https://t.co/WJlR0ghvSy  https://t.co/GedTqjdOJH"
"Missing gay Syrian refugee living in Turkey was found brutally murdered, local rights group says.  https://t.co/tWnsjuCBE5"
"Iran calls on Iraqi authorities to respond ""firmly and effectively"" to protesters who attacked Tehran's consulate in the southern city of Najaf  https://t.co/iua9ybjyPV  https://t.co/xW1sxm9g63"
The body of a woman has been found in the search for British scientist Natalie Christopher who went missing during a run on the Greek island of Ikaria  https://t.co/Y8TkOmVF3A  https://t.co/xmt18P8xpD
"Taliban militants killed 18 soldiers in an assault on a military base, the deadliest of a string of attacks that shook Afghanistan on Saturday, officials said.  https://t.co/hl3fSMZQ2y  https://t.co/PY0q3pEqvf"
"The White House confirmed EPA Administrator Pruitt spoke with the President last night. Trump offered Pruitt encouragement, a source tells CNN  https://t.co/uSCQ9QDIjY  https://t.co/20B7pYYNUM"
"At least 6 people died in VA, MD and OK because of dangerous road conditions caused by brutal cold, freezing rain.  https://t.co/Rg9Q46l2lD  https://t.co/hwTEPuoRRV"
"One person has been shot at an airport in Oklahoma City, according to the city's police department.  https://t.co/cfpDQv5Egt  https://t.co/DIs6uzU8PV"
"Cavaliers reach NBA Eastern Conference Finals with 100-99 victory, sweeping Hawks.  https://t.co/sG4zrObKib  https://t.co/qgksVVd8s4"
Poll: Most oppose laws that keep transgender people from using bathrooms that correspond with their gender identity.  https://t.co/A6KebKVwMV
"The head of the House Intelligence Committee sent a different memo to the White House than was approved by the panel, Democrat Adam Schiff says  https://t.co/tNSR8HDsKM  https://t.co/YEJPAHuvyH"
".@BernieSanders: ""We will raise taxes. Yes we will"" to fund policy priorities. #DemTownHall"
"Trump says Putin repeated denials of Russian attempts to interfere in the US election. ""I really believe, that when he tells me that, he means it.""  https://t.co/yZrd6knV92"
"Democratic Sen. Amy Klobuchar officially launches her 2020 presidential bid, highlighting her working-class roots and bipartisan appeal  https://t.co/fGQaHl46MF  https://t.co/LR8gcqS4id"
3 men convicted in last year's £14M Hatton Garden jewelry and valuables heist in London.  https://t.co/AgiJ478nNE  https://t.co/Re8mAaVlC0
"Officials are set to recommend building a fence, not a wall, that covers about half the border, sources say.  https://t.co/YfOTBpfS8z"
2 more hurricanes form as Jose and Katia intensify. It has been 7 years since 3 hurricanes were in the Atlantic.  https://t.co/SsArKtNgSF  https://t.co/PwTrIlASsp
"Detroit man, convicted at age 15 of four killings, is exonerated 8 years after hit man confessed to the crimes.  https://t.co/CCV26GXr29"
"All 38 people on board a Chilean Air Force plane that went missing on its way to Antarctica are presumed dead, Defense Minister Alberto Espina says  https://t.co/NIABuLrSEx  https://t.co/XT2CyT2ysP"
"A man has been arrested after his car crashed into a security barrier outside the UK Houses of Parliament in central London.  A number of pedestrians were injured, and police remain at the scene.  https://t.co/rTaC5f2IIi"
President Trump will nominate Deputy Energy Secretary Dan Brouillette as his energy secretary pick  https://t.co/fwJBwQTwQo  https://t.co/vqjScDtWyi
A Hawaii official resigns in wake of findings on false missile alert. A new FCC report says the worker who sent the alert thought the threat was real.  https://t.co/UM9QlYkfGC  https://t.co/nd1ni36iLo
President Trump says Saudi King Salman denies any knowledge of Jamal Khashoggi's whereabouts. He's sending Secretary Pompeo to meet with the King.  https://t.co/C7TDrZLRIn  https://t.co/TkmArFN5Fm
Former Pakistan President and military ruler Pervez Musharraf has been sentenced to death in absentia for high treason following a six-year legal case  https://t.co/qL0MgrAwTO
"Philippines officials seize $120 million worth of meth, the country's largest meth bust ever.  https://t.co/nRUx7hoLYy  https://t.co/xSaobWLBae"
"BREAKING: 2012 Republican presidential nominee Mitt Romney will win Utah Senate seat, CNN projects  https://t.co/iJllsJrczq #CNNElection  https://t.co/ZyIS21se2U"
"Middle East peace envoy Jason Greenblatt is leaving the Trump administration after two-and-a-half years spent working on a still unreleased Israeli-Palestinian peace plan, multiple sources say  https://t.co/qdxrqhKIkR  https://t.co/5Ac2TL6ANm"
"Max Schachter, father of Florida high school shooting victim Alex Schachter, shares a poem that his son wrote  https://t.co/RtJCSmd1sR #StudentsStandUp  https://t.co/XmxVpBt3Ek"
"Guided-missile destroyer USS John S. McCain collided with a merchant ship near Singapore, Navy's 7th Fleet says.  https://t.co/eouUKLgvdi  https://t.co/GivB1NGf5w"
"Michael Wolff's explosive new book about the Trump White House is going on sale four days early due to ""unprecedented demand""  https://t.co/40ww0UZUhs  https://t.co/fU8EiKxWeG"
"The man suspected of killing his mother, father, uncle and four other people in rural Tennessee last month was arrested and charged after being released from a hospital, investigators say  https://t.co/TJkmhlnaoQ  https://t.co/LWYhwk1Qvw"
"Authorities order Tihange, #Belgium, nuclear plant to be evacuated, company says. Reason for evacuation unclear.  https://t.co/UzLfwZhVbh"
