tweet
A stunning fall from grace.  Former Malaysian leader @NajibRazak has been charged with corruption after arriving at court in the capital Kuala Lumpur   https://t.co/EWHPamoDfV
"A policeman stabbed in a ""frenzied"" machete attack in east London will make a recovery, Met Police says  https://t.co/ZKJ2r1u8qh"
Australia has officially endured its hottest day ever – an average of 40.9C. Why are records tumbling?  https://t.co/4odsSXa1Tg
Latest developments on #EgyptAir flight MS804:  https://t.co/GhpGsEfiLL  https://t.co/5ex2iqJ2N8
Russian supreme court overturns jail sentence imposed on opposition activist Ildar Dadin  https://t.co/s9nUbZBUlK
"Fire near Saddleworth Moor now being investigated as arson, Greater Manchester Police say  https://t.co/ph5qyCaVUl"
"Number of people killed in bomb attack at wedding in Turkey near Syrian border rises to 50, Turkish officials say  https://t.co/AwJDZjVghb"
"UK police paid convicted child rapist almost £10,000 to help with Newcastle grooming gang investigation   https://t.co/66qyWP8UcZ"
Ted Cruz wins the Republican vote in #IowaCaucus for the US presidential race  https://t.co/rr2i6xApfI  https://t.co/DB3FsGp7fH
"EU leaders call for Britain to start process of leaving organisation ""as soon as possible""  https://t.co/M04aOKYP2w"
"Boy who died in accident at Topshop in Reading was 10-year-old Kaden Reddick, BBC understands  https://t.co/DD0mMNvsfb"
China suspends market trading for the day for the second time this week as shares fall 7%  https://t.co/bO2MND4RzY
Hong Kong’s chief executive uses a colonial-era emergency law to ban face masks  https://t.co/JWTXAZS768
"""My party refuses to compromise, I regret therefore that I can no longer sit for this party"" - emotional Conservative MP Nick Boles quits party whip after #indicativevotes2 and is applauded in Commons  Reaction &amp; analysis:  https://t.co/FMx4xZ0rGR  https://t.co/vJ9YhtMVRk"
Prominent US Attorney Preet Bharara says he has been fired after refusing to step down  https://t.co/7b6J0iVk78
"Engineering firm Rolls-Royce confirms 4,600 job cuts over two years, hitting back office and management roles in UK  https://t.co/tzhNpBsqQZ"
"In a verdict being broadcast live, South Korea's former President Park Geun-hye is found guilty of abuse of power  https://t.co/MyQwFTg94H"
"""Our family is heartbroken"" - tributes paid to American Kurt Cochran, named as third victim of Westminster attack  https://t.co/00iuwGAqx9  https://t.co/wfBIvGtZ2j"
Spinal implant helps three paralysed men walk again — BBC News has had exclusive access to the patients in the clinical trial  https://t.co/x0Qr9W9FOn
"The SNP fails to secure a second majority at Holyrood, winning 63 of 129 seats  https://t.co/UXQqx2gYcA #sp16  https://t.co/O4rjuNpoUV"
".@sophieraworth saw woman taken to ambulance with burns ""from top to toe"" after explosion on train at Parsons Green  https://t.co/bCKuWdNiZj  https://t.co/RvTnHq0T7E"
"""Someone needs to be held accountable"" - residents tell London Mayor @SadiqKhan during statement #GrenfellTower fire  https://t.co/DwuAfnY258  https://t.co/5kCJ9HwKEj"
Peru's two-time president Alan García dies after shooting himself as police came to arrest him  https://t.co/B4C1xuFOoM
Bangladesh opposition leader given five-year jail sentence for corruption as supporters and police clash in Dhaka  https://t.co/dIqygAUHc3
Donald Trump offers Republican congressman &amp; Tea Party member Mike Pompeo position of CIA director    https://t.co/HR3AqxU7Fi  https://t.co/pPMyq72cs2
"Reported Russian admission of sport doping operation was ""distorted and taken out of context"", Russian officials say  https://t.co/tAOkRWciWb"
FMs from 6 founding EU members urge UK to start exit negotiations as soon as possible  https://t.co/K6pbNn362q  https://t.co/zR6kOviI9F
Five sentenced to death by Saudi Arabia for murder of journalist and critic Jamal Khashoggi  https://t.co/TdugEsmVIp
"""In best interest for whole of UK"" - PM Theresa May on Brexit breakthrough   https://t.co/kkh8x7y5iw  https://t.co/wKVf0lTJP0"
"Turkish police raid Zaman newspaper office, firing tear gas on protesters, hours after paper put under state control  https://t.co/Z61z3gYv5V"
"Man shot outside Paris police station was wearing fake explosive belt, reports say  https://t.co/D2OzfRlFmp  https://t.co/JpECcTcFHX"
"Cardinal Cormac Murphy-O'Connor, former leader of the Roman Catholic Church in England and Wales, dies aged 85  https://t.co/cUABCHE4mG  https://t.co/iWUeHel8Ec"
England cricketer Ben Stokes arrested after incident in early hours of Monday and will miss next one-day match  https://t.co/vzfscLsNec
"UK broadcaster Steve Hewlett, who shared his experiences of having cancer on @BBCRadio4, dies aged 58   https://t.co/CpAxQYQyTX  https://t.co/rfu7zz570e"
"Image from New York's Times Square shows aftermath as car mounts pavement, leaving at least 13 reported hurt  https://t.co/EPaj2mLGwA  https://t.co/XxhcSnbt8b"
"Sudan opposition leader Hassan al-Turabi, who helped bring President Bashir to power, dies at 84, state TV says  https://t.co/pFYC2FpH9c"
"A Lion Air passenger plane has gone missing after taking off from Jakarta, say Indonesian officials  https://t.co/aepn9PiHwV"
"Independent Van der Bellen narrowly beats far-right candidate in election to become Austria's president, BBC told  https://t.co/PjjZYrHM3i"
Australian archbishop Philip Wilson expected to serve home detention for covering up child abuse by priests  https://t.co/WGmbhRzBs6
"Former astronaut John Glenn, the first American to orbit Earth, dies aged 95  https://t.co/j5R0UjpEfY"
"""My involvement in the events around Hillsborough has often been misrepresented""  Sir Norman Bettison says he's been ""vindicated"" after all charges against him were dropped    https://t.co/XWVa4AF4Nl  https://t.co/wluhd6KetT"
"Shamima Begum, who joined Islamic State in Syria aged 15, to lose her UK citizenship, family’s lawyer says  https://t.co/PQngJOKkJb"
Labour MPs Rachael Maskell &amp; Dawn Butler quit Shadow Cabinet over vote to trigger formal process of leaving EU  https://t.co/Y3skjJ4g93
"Several arrests linked to Brussels airport and metro attacks, Belgian prosecutor says  https://t.co/XfsLrJ0s0O"
Millions to fall silent at 11:00 GMT to mark #RemembranceSunday  https://t.co/QRTFAE5UVg
"Officials investigating ""incident"" on District Line underground train at Parsons Green, south west London  https://t.co/q0CVnsmrLA"
"President Trump promises to ""eradicate"" radical Islamic terrorism ""completely from the face of the earth""  https://t.co/Cyaar6NKw7  https://t.co/BD7pmgcD2E"
"Pakistan confirms Asia Bibi, Christian woman who spent years on death row convicted of blasphemy, left for Canada  https://t.co/oYfAMDSVJj"
South Korea parliament votes to impeach Park Geun-hye: 234 votes to 56   https://t.co/jUj0Arpxy5  https://t.co/OX0hKY2EoC
"Hosni Mubarak, Egypt's ex-president, freed after he was cleared of murdering protesters in 2011 Arab Spring protests  https://t.co/eiJypVrNab  https://t.co/sb1jZ1OteK"
"Mountain rescue teams searching for 24 children lost in bad weather near Abercraf in Brecon Beacons, Wales  https://t.co/UBLGdCwT90"
Thomas Cook to remove all its customers from a hotel in Egypt as a precaution after the death of a British couple  https://t.co/F97jQaYIjq
Canadian Prime Minister Justin Trudeau and European Union leaders sign long-delayed Ceta free trade deal in Brussels  https://t.co/KUD6drapCl
Greek PM Alexis Tsipras declares three-day period of mourning for victims of deadly wildfires in Greece   https://t.co/hXxldenh2P  https://t.co/KP5LSZ6xso
"Killer of four-year-old Daniel Pelka found dead at prison in Yorkshire, says Prison Service   https://t.co/ntSJ0wiUjN"
Casey Affleck wins 'Best Actor in Motion Picture - Drama'   #GoldenGlobes  https://t.co/ODu7E9oMV2  https://t.co/PZfEKTtw78
S Korea court approves arrest warrant for Samsung heir accused over corruption scandal involving impeached president  https://t.co/a3rRJfnt0t
"The death toll in a huge blast at a chemical plant in eastern China jumps to 44, with 90 injured, state media say  https://t.co/uCLhGWFjK2"
Heterosexual couple lose Court of Appeal battle for right to enter into a civil partnership  https://t.co/N8pyeYvzXZ
"US Emmy award-winning actress Mary Tyler Moore dies aged 80, her publicist says  https://t.co/xIhqK6CZw3"
So-called Islamic State claims responsibility for explosion on a London Tube train that left 29 people injured    https://t.co/hhpAnnWtZk
"""We treat this as a terrorist attack,"" says Met Police chief Cressida Dick #FinsburyPark         https://t.co/3A5ouLb4Ph  https://t.co/Pl3R98e4ih"
"Man, 21, charged with two counts of trespass after climbing gate at Buckingham Palace  https://t.co/JhUektI59K"
"Eleven babies killed in hospital fire in Baghdad, Iraqi health ministry says  https://t.co/0yBjulhAPR"
"British soldier dies in Taji, Iraq, the Ministry of Defence says, adding it was ""not the result of enemy activity""  https://t.co/V3YkXn7d3h"
"Retired Vice-Admiral Robert Harward turns down offer to be President Trump's national security adviser, US media say  https://t.co/3jNVl2gVNq"
A car reportedly rams the gate of the Brazilian president's palace as pressure grows on Michel Temer to resign  https://t.co/XoZ3L8HwMd
"Former UN Secretary General Boutros Boutros-Ghali has died, UN says    https://t.co/RVF2FXNzyy"
